n_train,hidden,noise,lr,seed,step,train_mse_clean,val_mse_clean,test_mse_clean
1000,128,0.0,0.003,1,882,8.62e-06,1.262e-05,1.202e-05
1000,128,0.0,0.003,1,1023,3.132e-05,3.515e-05,3.54e-05
1000,128,0.0,0.003,1,1185,6.38e-06,9.52e-06,8.99e-06
1000,128,0.0,0.003,1,1373,1.146e-05,1.403e-05,1.359e-05
1000,128,0.0,0.003,1,1592,5.88e-06,8.18e-06,7.82e-06
1000,128,0.0,0.003,1,1844,1.835e-05,2.025e-05,2.002e-05
1000,128,0.0,0.003,1,2137,3.59e-06,5.57e-06,5.21e-06
1000,128,0.0,0.003,1,2477,0.0001002,0.0001025,0.00010327
1000,128,0.0,0.003,1,2871,4.24e-06,6.11e-06,5.73e-06
1000,128,0.0,0.003,1,3327,8.31e-06,1.007e-05,9.74e-06
1000,128,0.0,0.003,1,3855,6.61e-06,8.29e-06,7.97e-06
1000,128,0.0,0.003,1,4468,7.317e-05,7.575e-05,7.677e-05
1000,128,0.0,0.003,1,5177,2.424e-05,2.595e-05,2.589e-05
1000,128,0.0,0.003,1,6000,1.431e-05,1.584e-05,1.559e-05
2000,128,0.0,0.001,1,0,0.06795212,0.06673708,0.06793702
2000,128,0.0,0.001,1,1,0.04284845,0.04218873,0.04286445
2000,128,0.0,0.001,1,2,0.03804616,0.03778791,0.03796121
2000,128,0.0,0.001,1,3,0.03558181,0.03544197,0.03556248
2000,128,0.0,0.001,1,4,0.02898702,0.02891487,0.02913685
2000,128,0.0,0.001,1,5,0.02619619,0.02614658,0.02642296
2000,128,0.0,0.001,1,6,0.0251139,0.02505007,0.02535053
2000,128,0.0,0.001,1,7,0.02180647,0.02172957,0.02204958
2000,128,0.0,0.001,1,8,0.01816874,0.01808688,0.01841664
2000,128,0.0,0.001,1,9,0.01785271,0.01776168,0.01807406
2000,128,0.0,0.001,1,11,0.01696124,0.01686942,0.01715134
2000,128,0.0,0.001,1,12,0.01562469,0.01552386,0.01582936
2000,128,0.0,0.001,1,14,0.01374765,0.01368356,0.01393561
2000,128,0.0,0.001,1,16,0.01193346,0.0119451,0.01213597
2000,128,0.0,0.001,1,19,0.01012337,0.01016117,0.01026237
2000,128,0.0,0.001,1,22,0.00865092,0.0086893,0.00873418
2000,128,0.0,0.001,1,26,0.00714405,0.00725056,0.00727075
2000,128,0.0,0.001,1,30,0.00600697,0.00613657,0.00610263
2000,128,0.0,0.001,1,34,0.00451894,0.00462595,0.00459654
2000,128,0.0,0.001,1,40,0.00323631,0.00334115,0.00331739
2000,128,0.0,0.001,1,46,0.00234254,0.00248354,0.00244049
2000,128,0.0,0.001,1,54,0.00188167,0.00199594,0.0019789
2000,128,0.0,0.001,1,62,0.00149669,0.00158137,0.00157264
2000,128,0.0,0.001,1,72,0.00110707,0.0011699,0.00115216
2000,128,0.0,0.001,1,83,0.00087225,0.00091256,0.00090344
2000,128,0.0,0.001,1,97,0.00058952,0.0006185,0.00061128
2000,128,0.0,0.001,1,112,0.00042514,0.00044431,0.00044141
2000,128,0.0,0.001,1,130,0.00031345,0.00032626,0.00032389
2000,128,0.0,0.001,1,150,0.0004223,0.00043461,0.00043095
2000,128,0.0,0.001,1,174,0.00020647,0.00021593,0.00021573
2000,128,0.0,0.001,1,202,0.00014253,0.00014979,0.00014906
2000,128,0.0,0.001,1,234,0.00013092,0.00013788,0.00013607
2000,128,0.0,0.001,1,271,0.00075241,0.00075818,0.00075329
2000,128,0.0,0.001,1,314,7.678e-05,8.26e-05,8.125e-05
2000,128,0.0,0.001,1,364,5.924e-05,6.473e-05,6.366e-05
2000,128,0.0,0.001,1,422,4.767e-05,5.284e-05,5.182e-05
2000,128,0.0,0.001,1,489,7.848e-05,8.366e-05,8.16e-05
2000,128,0.0,0.001,1,567,4.252e-05,4.623e-05,4.569e-05
2000,128,0.0,0.001,1,657,6.591e-05,6.953e-05,6.859e-05
2000,128,0.0,0.001,1,761,2.269e-05,2.544e-05,2.498e-05
2000,128,0.0,0.001,1,882,4.693e-05,4.979e-05,4.868e-05
2000,128,0.0,0.001,1,1023,3.357e-05,3.604e-05,3.523e-05
2000,128,0.0,0.001,1,1185,2.223e-05,2.432e-05,2.385e-05
2000,128,0.0,0.001,1,1373,1.395e-05,1.576e-05,1.541e-05
2000,128,0.0,0.001,1,1592,5.452e-05,5.566e-05,5.619e-05
2000,128,0.0,0.001,1,1844,1.598e-05,1.748e-05,1.732e-05
2000,128,0.0,0.001,1,2137,9.11e-06,1.014e-05,1.012e-05
2000,128,0.0,0.001,1,2477,1.165e-05,1.26e-05,1.261e-05
2000,128,0.0,0.001,1,2871,4.3e-06,5.19e-06,5.03e-06
2000,128,0.0,0.001,1,3327,5.38e-06,6.08e-06,6.06e-06
2000,128,0.0,0.001,1,3855,9.93e-06,1.079e-05,1.061e-05
2000,128,0.0,0.001,1,4468,1.002e-05,1.076e-05,1.069e-05
2000,128,0.0,0.001,1,5177,3.042e-05,3.113e-05,3.088e-05
2000,128,0.0,0.001,1,6000,3.64e-06,4.05e-06,4.04e-06
2000,128,0.0,0.003,1,0,0.06795212,0.06673708,0.06793702
2000,128,0.0,0.003,1,1,0.05912178,0.05907937,0.05877696
2000,128,0.0,0.003,1,2,0.07804647,0.07724845,0.07786261
2000,128,0.0,0.003,1,3,0.03580578,0.03560518,0.03597967
2000,128,0.0,0.003,1,4,0.02627908,0.0262141,0.0265205
2000,128,0.0,0.003,1,5,0.0295913,0.02940921,0.02973589
2000,128,0.0,0.003,1,6,0.02194092,0.02182178,0.0221049
2000,128,0.0,0.003,1,7,0.01959229,0.01943593,0.01981625
2000,128,0.0,0.003,1,8,0.02333549,0.02308057,0.02357072
2000,128,0.0,0.003,1,9,0.02241506,0.0221586,0.02262034
2000,128,0.0,0.003,1,11,0.01513555,0.01506506,0.01530122
2000,128,0.0,0.003,1,12,0.01601862,0.01597493,0.01621717
2000,128,0.0,0.003,1,14,0.0127661,0.01272677,0.01294558
2000,128,0.0,0.003,1,16,0.01186783,0.01184479,0.0119723
2000,128,0.0,0.003,1,19,0.01038272,0.01049271,0.01055885
2000,128,0.0,0.003,1,22,0.00819919,0.00822244,0.00828803
2000,128,0.0,0.003,1,26,0.00669964,0.00683191,0.00680619
2000,128,0.0,0.003,1,30,0.0049032,0.00500245,0.00500993
2000,128,0.0,0.003,1,34,0.00369286,0.00382542,0.00377459
2000,128,0.0,0.003,1,40,0.00248029,0.00259923,0.00258399
2000,128,0.0,0.003,1,46,0.00182347,0.00192957,0.00190642
2000,128,0.0,0.003,1,54,0.00129279,0.00133768,0.00133566
2000,128,0.0,0.003,1,62,0.00090849,0.00094459,0.00093728
2000,128,0.0,0.003,1,72,0.00059614,0.00061697,0.00061725
2000,128,0.0,0.003,1,83,0.00040051,0.00041012,0.00041269
2000,128,0.0,0.003,1,97,0.00027335,0.00027909,0.00028096
2000,128,0.0,0.003,1,112,0.00019892,0.00020364,0.00020414
2000,128,0.0,0.003,1,130,0.00014453,0.00014849,0.00014881
2000,128,0.0,0.003,1,150,0.00010704,0.00011203,0.00011174
2000,128,0.0,0.003,1,174,8.931e-05,9.394e-05,9.356e-05
2000,128,0.0,0.003,1,202,6.212e-05,6.674e-05,6.575e-05
2000,128,0.0,0.003,1,234,0.00044241,0.0004493,0.00044575
2000,128,0.0,0.003,1,271,4.468e-05,4.918e-05,4.824e-05
2000,128,0.0,0.003,1,314,3.189e-05,3.582e-05,3.494e-05
2000,128,0.0,0.003,1,364,2.643e-05,2.998e-05,2.929e-05
2000,128,0.0,0.003,1,422,0.00015309,0.00015585,0.00015609
2000,128,0.0,0.003,1,489,2.743e-05,3.028e-05,2.958e-05
2000,128,0.0,0.003,1,567,2.528e-05,2.77e-05,2.747e-05
2000,128,0.0,0.003,1,657,0.00011546,0.00011728,0.00011791
2000,128,0.0,0.003,1,761,1.67e-05,1.891e-05,1.83e-05
2000,128,0.0,0.003,1,882,1.512e-05,1.68e-05,1.657e-05
2000,128,0.0,0.003,1,1023,1.225e-05,1.378e-05,1.35e-05
2000,128,0.0,0.003,1,1185,1.034e-05,1.166e-05,1.152e-05
2000,128,0.0,0.003,1,1373,6.21e-06,7.46e-06,7.16e-06
2000,128,0.0,0.003,1,1592,8.92e-06,9.93e-06,9.74e-06
2000,128,0.0,0.003,1,1844,6.61e-06,7.69e-06,7.44e-06
2000,128,0.0,0.003,1,2137,4.52e-06,5.48e-06,5.31e-06
2000,128,0.0,0.003,1,2477,4.817e-05,4.872e-05,4.899e-05
2000,128,0.0,0.003,1,2871,4.31e-06,5.09e-06,4.9e-06
2000,128,0.0,0.003,1,3327,8.18e-06,8.9e-06,8.7e-06
2000,128,0.0,0.003,1,3855,2.496e-05,2.532e-05,2.545e-05
2000,128,0.0,0.003,1,4468,1.162e-05,1.238e-05,1.233e-05
2000,128,0.0,0.003,1,5177,4.49e-06,5.2e-06,4.99e-06
2000,128,0.0,0.003,1,6000,4.89e-06,5.47e-06,5.37e-06
5000,128,0.0,0.001,1,0,0.06785873,0.06673708,0.06793702
5000,128,0.0,0.001,1,1,0.0427686,0.04222489,0.04289358
5000,128,0.0,0.001,1,2,0.0377085,0.03756469,0.03773975
5000,128,0.0,0.001,1,3,0.03567352,0.03556065,0.03567519
5000,128,0.0,0.001,1,4,0.02905634,0.02892142,0.0291373
5000,128,0.0,0.001,1,5,0.02598101,0.02586932,0.02614802
5000,128,0.0,0.001,1,6,0.02489783,0.02482926,0.02513995
5000,128,0.0,0.001,1,7,0.02146475,0.02144735,0.02177801
5000,128,0.0,0.001,1,8,0.01802894,0.01805926,0.01839018
5000,128,0.0,0.001,1,9,0.01803276,0.01809108,0.01839237
5000,128,0.0,0.001,1,11,0.01703276,0.01709095,0.01738752
5000,128,0.0,0.001,1,12,0.01581043,0.01585415,0.01616723
5000,128,0.0,0.001,1,14,0.01391301,0.01398161,0.01423164
5000,128,0.0,0.001,1,16,0.01200408,0.01207502,0.01228158
5000,128,0.0,0.001,1,19,0.01018371,0.01024959,0.01035554
5000,128,0.0,0.001,1,22,0.00878077,0.00882903,0.00890286
5000,128,0.0,0.001,1,26,0.00708496,0.00721074,0.00722409
5000,128,0.0,0.001,1,30,0.00648737,0.00661007,0.0065994
5000,128,0.0,0.001,1,34,0.00471386,0.0048361,0.00480818
5000,128,0.0,0.001,1,40,0.00329567,0.0033862,0.00336863
5000,128,0.0,0.001,1,46,0.00262389,0.00272477,0.0026921
5000,128,0.0,0.001,1,54,0.00193057,0.00200759,0.00198338
5000,128,0.0,0.001,1,62,0.00156462,0.00161048,0.00159786
5000,128,0.0,0.001,1,72,0.00121439,0.00124858,0.00124083
5000,128,0.0,0.001,1,83,0.00088403,0.00091286,0.00090146
5000,128,0.0,0.001,1,97,0.00063114,0.00064782,0.0006424
5000,128,0.0,0.001,1,112,0.00045156,0.00046025,0.00045797
5000,128,0.0,0.001,1,130,0.00032779,0.00033252,0.0003314
5000,128,0.0,0.001,1,150,0.00034015,0.00034219,0.00034326
5000,128,0.0,0.001,1,174,0.00019047,0.00019302,0.00019253
5000,128,0.0,0.001,1,202,0.00015246,0.00015497,0.00015505
5000,128,0.0,0.001,1,234,0.00026491,0.0002654,0.00026638
5000,128,0.0,0.001,1,271,9.409e-05,9.653e-05,9.518e-05
5000,128,0.0,0.001,1,314,0.00012022,0.0001233,0.00012285
5000,128,0.0,0.001,1,364,0.00010675,0.00010935,0.00010716
5000,128,0.0,0.001,1,422,7.265e-05,7.446e-05,7.355e-05
5000,128,0.0,0.001,1,489,7.896e-05,8.003e-05,7.946e-05
5000,128,0.0,0.001,1,567,4.628e-05,4.825e-05,4.723e-05
5000,128,0.0,0.001,1,657,8.536e-05,8.617e-05,8.618e-05
5000,128,0.0,0.001,1,761,2.799e-05,2.923e-05,2.918e-05
5000,128,0.0,0.001,1,882,0.00013063,0.00013033,0.00013167
5000,128,0.0,0.001,1,1023,2.18e-05,2.253e-05,2.254e-05
5000,128,0.0,0.001,1,1185,8.113e-05,8.149e-05,8.202e-05
5000,128,0.0,0.001,1,1373,4.077e-05,4.112e-05,4.142e-05
5000,128,0.0,0.001,1,1592,1.149e-05,1.226e-05,1.199e-05
5000,128,0.0,0.001,1,1844,7.64e-06,8.27e-06,8.17e-06
5000,128,0.0,0.001,1,2137,1.994e-05,2.046e-05,2.039e-05
5000,128,0.0,0.001,1,2477,1.06e-05,1.111e-05,1.1e-05
5000,128,0.0,0.001,1,2871,5.54e-06,5.89e-06,5.84e-06
5000,128,0.0,0.001,1,3327,1.433e-05,1.447e-05,1.45e-05
5000,128,0.0,0.001,1,3855,1e-05,1.034e-05,1.009e-05
5000,128,0.0,0.001,1,4468,1.59e-05,1.616e-05,1.597e-05
5000,128,0.0,0.001,1,5177,5.88e-06,6.04e-06,6.1e-06
5000,128,0.0,0.001,1,6000,6.62e-06,6.85e-06,6.83e-06
5000,128,0.0,0.003,1,0,0.06785873,0.06673708,0.06793702
5000,128,0.0,0.003,1,1,0.05918915,0.0593127,0.05898843
